task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
158	d1/11df58	59892448	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:38:25.708	5m	4m 15s	218.0%	2.1 GB	33.5 GB	685.4 MB	1.1 MB
143	bf/f14e0a	59892422	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:29:12.441	14m 38s	13m 40s	272.7%	2.6 GB	33.8 GB	1.2 GB	1.6 MB
163	d8/64a410	59892457	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:43:25.718	1m 25s	40s	275.6%	2.4 GB	33.5 GB	211.5 MB	1.1 MB
156	49/a24d51	59892446	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:37:40.709	8m 10s	7m 42s	281.5%	2.7 GB	33.5 GB	1.1 GB	1.4 MB
151	5d/0a7153	59892447	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:38:15.723	8m 35s	7m 39s	280.0%	3.6 GB	33.2 GB	956.2 MB	1.4 MB
154	e6/fbdf53	59892449	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:39:30.714	7m 55s	7m 17s	277.3%	2.6 GB	34.2 GB	955 MB	1.4 MB
152	c7/4aa842	59892450	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:39:45.718	7m 45s	7m 18s	268.4%	3 GB	33.2 GB	996.3 MB	1.3 MB
160	40/529117	59892453	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:41:20.730	8m	7m 10s	289.3%	3.1 GB	33.4 GB	870.1 MB	1.4 MB
162	67/bd9b79	59892454	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:41:30.713	8m 5s	7m 25s	279.5%	2.5 GB	33.2 GB	868.7 MB	1.4 MB
153	65/189c64	59892451	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:40:05.869	9m 40s	8m 33s	275.0%	2.7 GB	33.4 GB	1011 MB	1.4 MB
161	fa/8de6c2	59892455	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:42:00.714	8m 45s	8m 34s	273.6%	2.7 GB	33.2 GB	908.5 MB	1.4 MB
159	de/406f55	59892458	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:43:50.715	8m 5s	7m 43s	277.8%	2.5 GB	34.2 GB	876.5 MB	1.4 MB
164	0f/3f621e	59892464	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-08-28 19:51:56.020	24.4s	10s	146.3%	894.1 MB	33.6 GB	103.4 MB	7.9 MB
165	07/105d21	59892473	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-08-28 19:58:02.128	3m 54s	3m 43s	181.6%	1.6 GB	14.6 GB	3 GB	77.2 MB
166	80/6513e3	59892476	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample1)	COMPLETED	0	2025-08-28 20:01:57.054	10m 39s	10m 24s	99.8%	2.6 GB	12.4 GB	3.5 GB	9.1 MB
167	46/d5646e	59892488	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample1)	COMPLETED	0	2025-08-28 20:12:39.810	36s	1s	92.7%	10.6 MB	31.6 MB	7.6 MB	2.7 KB
168	b0/da0406	59892489	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample1)	COMPLETED	0	2025-08-28 20:12:40.118	35.7s	1s	93.7%	10.6 MB	31.6 MB	7.6 MB	2.8 KB
169	5b/abb9d2	59892490	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample1)	COMPLETED	0	2025-08-28 20:12:40.425	35.4s	1s	90.1%	10.8 MB	31.9 MB	7.6 MB	344.2 KB
170	a8/b04629	59892491	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample1)	COMPLETED	0	2025-08-28 20:12:44.825	36s	2s	34.9%	10.4 MB	55.5 MB	7.7 MB	164 KB
171	20/ce7251	59892495	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-08-28 20:13:49.693	1m 41s	1m 14s	57.8%	792.4 MB	10.3 GB	114.1 MB	71.8 MB
