task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
142	13/7d1730	59905749	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:01:50.756	12m 27s	11m 34s	258.9%	2.7 GB	33.2 GB	1.2 GB	1.5 MB
152	7f/50a1a1	59905755	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:09:32.645	7m 30s	6m 18s	259.2%	2.6 GB	33.4 GB	980.1 MB	1.3 MB
158	6d/e7c63f	59905757	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:10:52.646	6m 20s	5m 26s	223.5%	2.4 GB	33.2 GB	713.1 MB	1.2 MB
157	3d/0d64d9	59905754	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:09:22.646	8m 10s	7m 44s	286.4%	3.1 GB	33.4 GB	851.5 MB	1.5 MB
156	63/6bc81a	59905756	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:09:52.640	8m 10s	6m 17s	278.7%	3.5 GB	33.2 GB	1.1 GB	1.4 MB
155	c8/c028ca	59905758	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:10:57.646	7m 35s	6m 45s	277.4%	2.6 GB	33.2 GB	819.8 MB	1.4 MB
151	84/263048	59905759	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:11:17.650	8m 55s	7m 24s	276.8%	3.2 GB	33.2 GB	957.7 MB	1.4 MB
161	15/b22822	59905762	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:12:47.950	7m 55s	5m 52s	279.3%	2.9 GB	33.2 GB	890.7 MB	1.3 MB
162	07/cf1de0	59905763	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:14:07.659	6m 35s	5m 57s	276.6%	2.4 GB	33.2 GB	851.6 MB	1.3 MB
154	c0/943062	59905760	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:11:47.654	9m 10s	7m 9s	266.3%	3 GB	33.8 GB	944.4 MB	1.3 MB
160	cf/ce5000	59905765	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:17:02.839	6m 50s	6m 4s	286.4%	2.6 GB	33.5 GB	856.4 MB	1.4 MB
159	63/25c243	59905764	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:14:17.659	10m 10s	6m 42s	276.1%	2.7 GB	33.2 GB	855.3 MB	1.4 MB
164	c6/e71d0c	59905768	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 02:24:28.126	29.4s	9s	145.4%	901.6 MB	33.6 GB	102.6 MB	7 MB
165	81/6ec540	59905769	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-09-03 02:24:58.118	4m 59s	4m 4s	181.4%	1.6 GB	33.6 GB	2.9 GB	67 MB
166	1e/9adf30	59905770	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample1)	COMPLETED	0	2025-09-03 02:29:58.923	8m 34s	7m 41s	100.8%	2.5 GB	12.4 GB	3.4 GB	7.9 MB
169	90/bdce27	59905772	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample1)	COMPLETED	0	2025-09-03 02:38:32.957	24.7s	2s	34.4%	10.1 MB	55.3 MB	6.6 MB	158.5 KB
170	71/9c8737	59905775	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample1)	COMPLETED	0	2025-09-03 02:38:33.849	23.8s	0ms	89.8%	2.9 MB	24.8 MB	6.5 MB	329.9 KB
168	e8/830405	59905774	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample1)	COMPLETED	0	2025-09-03 02:38:33.552	24.1s	0ms	91.0%	2.7 MB	24.8 MB	6.5 MB	2.8 KB
167	64/fc5a99	59905773	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample1)	COMPLETED	0	2025-09-03 02:38:33.254	24.4s	0ms	92.0%	2.9 MB	24.8 MB	6.5 MB	2.7 KB
171	7f/fa0735	59905776	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-09-03 02:38:58.278	2m 14s	1m 18s	57.5%	814.1 MB	10.3 GB	113.6 MB	71.5 MB
