task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
231	53/90562d	59893396	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:12:47.472	2m 49s	2m 7s	109.3%	1.5 GB	5.8 GB	942.2 MB	1.2 MB
225	2b/c9911a	59893393	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:12:31.846	3m 9s	2m 14s	107.1%	1.5 GB	5.8 GB	976 MB	1.2 MB
223	a5/7a764f	59893392	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:12:31.530	3m 20s	2m 26s	109.0%	1.3 GB	5.8 GB	983.3 MB	1.2 MB
232	af/fe7ec6	59893398	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:13:21.526	2m 35s	2m 28s	108.3%	1.2 GB	33.6 GB	787 MB	1.2 MB
222	44/6f5d46	59893394	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:12:32.137	3m 39s	2m 43s	106.7%	1.2 GB	33.6 GB	1005.6 MB	1.2 MB
221	f0/d434c1	59893395	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:12:36.512	3m 50s	2m 58s	106.6%	1.6 GB	33.6 GB	1.3 GB	1.2 MB
226	7b/c9b6a5	59893391	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:11:56.512	5m 15s	2m 46s	108.3%	1.3 GB	5.8 GB	931 MB	1.2 MB
233	e6/f79b2b	59893400	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:14:26.553	3m 10s	2m 10s	110.0%	1.5 GB	5.8 GB	1.1 GB	1.2 MB
234	e7/c6aa4d	59893399	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:13:41.557	4m 10s	2m 23s	109.0%	1.6 GB	33.6 GB	838.6 MB	1.2 MB
235	3a/f9bc89	59893404	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:15:41.531	2m 20s	1m 34s	122.9%	1.3 GB	33.6 GB	652.6 MB	1.2 MB
229	db/00a5cc	59893403	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:15:36.534	2m 45s	1m 53s	111.2%	1.6 GB	5.8 GB	974.4 MB	1.2 MB
240	01/8089c4	59893411	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:17:11.550	1m 30s	11s	163.1%	1.1 GB	33.6 GB	177.7 MB	1.1 MB
237	c2/866179	59893408	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:16:11.539	2m 35s	2m 16s	116.1%	1.4 GB	5.8 GB	837.1 MB	1.2 MB
228	78/0a33d6	59893405	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:15:51.534	3m	2m 22s	118.1%	1.2 GB	5.8 GB	929.3 MB	1.2 MB
236	c2/2acbec	59893406	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:15:56.542	3m	2m 29s	113.6%	1.5 GB	5.8 GB	832.2 MB	1.2 MB
239	48/a87c93	59893409	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:16:26.600	3m 10s	2m 10s	118.2%	1.5 GB	5.8 GB	832.5 MB	1.2 MB
230	83/9fe4ab	59893402	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:15:16.531	4m 55s	2m 44s	108.9%	1.6 GB	33.6 GB	984.9 MB	1.2 MB
242	89/8a6139	59893415	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (Sample1)	COMPLETED	0	2025-08-29 04:17:51.570	2m 20s	1m 40s	163.8%	1.9 GB	2 GB	9 GB	39 MB
238	05/503312	59893412	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample3)	COMPLETED	0	2025-08-29 04:17:36.543	2m 40s	1m 47s	111.5%	1.6 GB	5.8 GB	879.4 MB	1.2 MB
241	ee/3839f4	59893416	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS (Sample1)	COMPLETED	0	2025-08-29 04:18:01.563	2m 50s	2m 22s	97.1%	280 MB	342.6 MB	7.5 GB	247.2 KB
251	11/d78676	59893417	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:18:21.547	3m 20s	2m 16s	109.0%	1.6 GB	5.8 GB	920 MB	1.2 MB
249	38/ab82a3	59893419	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:18:41.574	3m 40s	2m 50s	115.4%	1.3 GB	5.8 GB	981.2 MB	1.2 MB
247	35/36af28	59893421	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:18:51.548	3m 40s	3m 4s	114.7%	1.2 GB	5.8 GB	988.2 MB	1.2 MB
250	13/af249a	59893424	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:19:36.582	3m 20s	2m 30s	108.5%	1.7 GB	5.8 GB	934 MB	1.2 MB
248	1f/41e0d4	59893420	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:18:46.548	4m 15s	3m 32s	113.0%	1.4 GB	5.8 GB	992.6 MB	1.2 MB
246	f7/7e1ae9	59893423	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:18:56.568	4m 45s	3m 15s	107.6%	1.6 GB	33.6 GB	1008.4 MB	1.2 MB
257	20/ee31d0	59893428	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:20:16.554	3m 30s	2m 19s	109.8%	1.4 GB	5.8 GB	1.1 GB	1.2 MB
245	b4/a87b16	59893426	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:20:11.871	3m 54s	3m 37s	113.2%	1.2 GB	5.8 GB	1.3 GB	1.2 MB
253	07/841bba	59893429	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:20:51.571	3m 45s	2m 8s	109.8%	1.5 GB	5.8 GB	981.5 MB	1.2 MB
244	b8/57d528	59893425	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:20:11.552	4m 35s	4m 18s	110.4%	1.5 GB	5.8 GB	1.2 GB	1.2 MB
254	04/2268b5	59893430	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:21:41.579	3m 35s	2m 48s	115.7%	1.5 GB	33.6 GB	993.8 MB	1.2 MB
259	00/3a0b2d	59893434	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:23:01.589	2m 35s	1m 10s	119.1%	1.4 GB	5.8 GB	632.4 MB	1.2 MB
264	f1/4e19f4	59893440	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:24:46.693	1m 10s	26s	183.5%	1.3 GB	5.8 GB	194.7 MB	1.2 MB
258	0a/213921	59893431	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:22:21.578	3m 40s	2m 33s	108.3%	1.5 GB	5.8 GB	845.9 MB	1.2 MB
252	e5/0408df	59893432	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:22:31.574	3m 30s	2m 33s	117.6%	1.4 GB	33.6 GB	929.5 MB	1.2 MB
256	30/1420e9	59893433	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:22:56.570	3m 25s	2m 52s	116.2%	1.2 GB	33.6 GB	796.9 MB	1.2 MB
265	35/c8206a	59893443	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample2)	COMPLETED	0	2025-08-29 04:25:36.603	59.7s	10s	144.3%	892.5 MB	33.6 GB	116.7 MB	1.2 MB
255	d4/dff6ac	59893435	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:23:41.585	3m	2m 14s	109.5%	1.5 GB	5.8 GB	943.5 MB	1.2 MB
266	55/60b290	59893444	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample3)	COMPLETED	0	2025-08-29 04:25:56.578	49.7s	16s	167.1%	893.9 MB	33.6 GB	116.7 MB	1.2 MB
261	53/f7ca28	59893436	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:23:46.574	3m 10s	2m 29s	116.4%	1.5 GB	5.8 GB	842 MB	1.2 MB
263	ff/93bfad	59893437	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:24:06.571	3m 25s	2m 4s	110.2%	1.5 GB	5.8 GB	835.6 MB	1.2 MB
262	93/dea879	59893439	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:24:36.580	3m 10s	2m 16s	118.8%	1.5 GB	5.8 GB	886.7 MB	1.2 MB
272	11/bc4e17	59893446	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:37.502	1m 59s	1m 7s	118.0%	1.3 GB	5.8 GB	747.5 MB	108 MB
270	8a/783a52	59893448	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:38.096	2m 8s	1m 18s	116.4%	1.2 GB	5.8 GB	637.6 MB	112 MB
269	5a/3c7e45	59893450	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:41.598	2m 10s	1m 22s	114.4%	1.3 GB	33.6 GB	527.7 MB	112.3 MB
268	78/8d272d	59893449	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:38.389	2m 23s	1m 31s	115.2%	1.5 GB	5.8 GB	1018.5 MB	127.5 MB
260	56/710769	59893442	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-08-29 04:25:16.592	3m 50s	2m 38s	108.3%	1.5 GB	5.8 GB	839.1 MB	1.2 MB
267	05/b0eb51	59893447	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:37.800	2m 33s	1m 42s	111.7%	1.4 GB	33.6 GB	651.2 MB	155.8 MB
274	2e/e15efd	59893453	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:56.602	2m 30s	56s	120.7%	1.3 GB	33.6 GB	689.7 MB	79.9 MB
271	05/d4c9a7	59893451	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:26:46.589	2m 55s	2m 15s	119.0%	1.3 GB	5.8 GB	561.3 MB	155.5 MB
276	aa/b0eb49	59893461	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:29:06.584	1m 15s	53s	120.3%	1.7 GB	5.8 GB	861.8 MB	83.4 MB
273	7d/b0c769	59893454	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:27:31.584	2m 55s	1m 57s	120.1%	1.2 GB	33.6 GB	678.2 MB	108.1 MB
275	0d/ef1d75	59893463	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:29:11.602	1m 20s	1m 1s	119.2%	1.2 GB	33.6 GB	769.9 MB	100.7 MB
281	6e/4cd20b	59893460	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:29:01.594	1m 40s	1m 13s	114.8%	1.3 GB	5.8 GB	561.7 MB	119.8 MB
282	ff/e9f51a	59893455	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:27:46.580	3m 35s	1m 53s	113.3%	1.2 GB	33.6 GB	558.6 MB	85.2 MB
277	b2/bdefce	59893458	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:28:46.582	2m 45s	2m 1s	116.7%	1.7 GB	33.6 GB	837.8 MB	104.1 MB
280	d6/df43d8	59893459	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:28:51.593	2m 45s	2m 5s	115.6%	1.8 GB	5.8 GB	1.1 GB	127 MB
287	2a/9529e4	59893472	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:30:31.601	1m 10s	10s	165.1%	963.2 MB	33.6 GB	212 MB	3.8 MB
279	89/b45fc3	59893457	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:28:36.597	3m 15s	1m 21s	111.9%	1.2 GB	33.6 GB	491.5 MB	131 MB
285	d9/2d2cb7	59893469	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:30:21.584	2m 5s	57s	121.5%	1.2 GB	5.8 GB	766.9 MB	80.2 MB
278	b1/201b3e	59893464	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:29:26.657	3m 5s	59s	122.6%	1.3 GB	5.8 GB	780.3 MB	81.7 MB
286	b0/1b8d1b	59893466	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:29:41.597	2m 55s	1m 4s	119.9%	1.3 GB	5.8 GB	674.7 MB	90.1 MB
284	86/d7b7a1	59893473	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:30:41.608	1m 55s	1m 6s	117.9%	1.2 GB	5.8 GB	668.9 MB	93.7 MB
283	39/6727de	59893471	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-08-29 04:30:26.616	2m 20s	1m 15s	116.6%	1.9 GB	5.8 GB	643.7 MB	115.1 MB
295	e5/024dc5	59893475	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:31:21.614	2m 5s	57s	123.6%	1.7 GB	5.8 GB	692.8 MB	85.8 MB
293	a4/08dd72	59893478	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:31:41.598	2m 5s	1m 16s	115.8%	1.3 GB	33.6 GB	753.1 MB	118.5 MB
291	f2/1f10c9	59893476	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:31:31.611	2m 25s	1m 28s	114.9%	1.3 GB	5.8 GB	644.5 MB	125.3 MB
292	7b/a98204	59893477	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:31:36.597	2m 35s	1m 43s	112.3%	1.3 GB	5.8 GB	571.3 MB	174.5 MB
297	f1/1ed913	59893483	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:32:36.912	1m 54s	1m 2s	120.3%	1.8 GB	5.8 GB	865.6 MB	91.3 MB
290	4c/1703d0	59893480	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:32:26.654	2m 20s	1m 15s	116.0%	1.3 GB	33.6 GB	531.3 MB	120.3 MB
294	4c/926a9d	59893481	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:32:31.603	2m 25s	1m 25s	114.8%	1.4 GB	5.8 GB	684.5 MB	121.2 MB
301	e6/df7754	59893484	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:32:46.596	2m 25s	1m 43s	112.7%	1.6 GB	5.8 GB	1.1 GB	143.3 MB
288	26/15cfc5	59893482	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:32:36.592	2m 55s	2m	112.0%	1.6 GB	5.8 GB	663.1 MB	179 MB
296	6b/638df2	59893487	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:33:46.599	1m 55s	1m 11s	119.4%	1.2 GB	5.8 GB	772.3 MB	105.6 MB
308	a1/866d6f	59893492	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:34:56.606	44.7s	9s	161.8%	724.7 MB	33.6 GB	211.1 MB	2.7 MB
298	e3/10d65f	59893488	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:33:56.596	1m 50s	1m 18s	117.0%	1.3 GB	5.8 GB	843.4 MB	114.8 MB
289	85/ca944e	59893479	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:31:51.615	4m	1m 22s	114.6%	1.4 GB	5.8 GB	1023.6 MB	138.2 MB
300	98/257695	59893485	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:33:26.600	2m 35s	1m 31s	113.7%	1.2 GB	5.8 GB	501.7 MB	149.1 MB
303	fe/863bd0	59893489	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:34:11.599	2m 15s	57s	120.4%	1.2 GB	5.8 GB	560.9 MB	90 MB
299	18/7f8860	59893491	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:34:46.614	1m 50s	1m 4s	119.6%	1.3 GB	5.8 GB	784.6 MB	90.2 MB
309	49/73d7bd	59893498	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample1)	COMPLETED	0	2025-08-29 04:35:46.606	54.7s	10s	147.7%	885.2 MB	33.6 GB	116.7 MB	1.2 MB
302	70/f84c2a	59893490	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:34:31.620	2m 15s	1m 17s	117.4%	1.6 GB	5.8 GB	569.8 MB	134.7 MB
306	2d/265a86	59893494	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:35:11.599	2m 15s	59s	119.5%	1.2 GB	5.8 GB	770.1 MB	86.3 MB
307	de/bbd60e	59893496	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:35:41.607	1m 50s	1m 4s	117.3%	1.8 GB	5.8 GB	679.8 MB	99.4 MB
305	40/fadab7	59893497	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:35:41.921	1m 54s	1m 9s	118.5%	1.2 GB	5.8 GB	674.6 MB	104.8 MB
310	3f/8604ab	59893499	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample2)	COMPLETED	0	2025-08-29 04:35:51.609	2m 55s	2m 17s	165.0%	1011.8 MB	1.1 GB	7.6 GB	1.8 GB
316	82/6cff76	59893502	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:36:43.019	2m 8s	1m 19s	114.6%	1.2 GB	5.8 GB	757.7 MB	124.8 MB
304	22/3a2b66	59893495	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-08-29 04:35:31.676	3m 20s	1m 20s	116.1%	1.3 GB	33.6 GB	649.9 MB	126.8 MB
317	57/02a85d	59893503	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:36:43.314	2m 13s	1m 25s	115.3%	1.2 GB	5.8 GB	688.4 MB	125.9 MB
312	39/6628c8	59893505	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:36:46.612	2m 20s	1m 37s	113.1%	1.7 GB	33.6 GB	1 GB	145.6 MB
311	83/1df39a	59893504	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:36:43.606	2m 43s	1m 54s	112.6%	1.5 GB	5.8 GB	666.2 MB	180.8 MB
318	f0/2a88f2	59893501	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:36:42.725	2m 54s	1m 5s	119.5%	1.5 GB	5.8 GB	695.6 MB	89.2 MB
314	79/4368e0	59893508	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:37:31.680	2m 15s	1m 19s	114.9%	1.3 GB	5.8 GB	648.4 MB	129.3 MB
326	44/929030	59893515	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:39:06.616	1m 5s	43s	125.0%	1.2 GB	5.8 GB	540.6 MB	53.6 MB
315	90/b34cfe	59893507	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:37:26.618	3m	1m 56s	107.4%	1.4 GB	5.8 GB	581.4 MB	187.6 MB
320	d9/007e99	59893513	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:38:56.658	1m 35s	1m 1s	119.1%	1.7 GB	33.6 GB	867.3 MB	92.8 MB
321	78/7ea481	59893512	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:38:51.928	1m 59s	1m 23s	114.7%	1.3 GB	5.8 GB	850.3 MB	124 MB
313	ba/d3fd53	59893509	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:37:36.643	3m 15s	1m 22s	115.2%	1.2 GB	5.8 GB	534.1 MB	122.8 MB
325	6f/c170c7	59893511	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:38:51.619	2m	1m 23s	114.2%	1.4 GB	5.8 GB	577.1 MB	144.2 MB
322	e9/9b7027	59893518	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:39:46.645	1m 50s	1m 5s	119.4%	1.3 GB	5.8 GB	787.8 MB	93.4 MB
319	c8/5c712b	59893510	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:38:46.620	2m 50s	1m 4s	118.4%	1.2 GB	5.8 GB	773.4 MB	105.2 MB
331	c9/f97eee	59893522	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:40:26.640	1m 20s	17s	152.8%	1.3 GB	5.8 GB	217.4 MB	13.5 MB
327	04/6d9702	59893521	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:40:11.639	1m 45s	1m 25s	115.8%	1.8 GB	5.8 GB	656.8 MB	136.6 MB
324	e6/566268	59893516	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample1)	COMPLETED	0	2025-08-29 04:39:26.686	2m 40s	1m 34s	113.7%	1.7 GB	5.8 GB	1.1 GB	152.6 MB
