task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
155	39/431d31	59905905	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:58:05.845	7m 50s	7m 38s	283.9%	3 GB	33.4 GB	818.8 MB	1.4 MB
153	e9/cf67c2	59905904	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:57:45.836	8m 40s	8m 9s	272.8%	3 GB	33.2 GB	993.9 MB	1.4 MB
151	8a/67a666	59905901	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:54:15.829	12m 30s	8m 30s	267.4%	3.1 GB	33.8 GB	962 MB	1.4 MB
158	66/7619b5	59905908	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:59:16.358	7m 34s	6m 32s	219.3%	2.1 GB	34.2 GB	710.1 MB	1.2 MB
157	be/16f3ba	59905906	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:58:35.904	8m 30s	7m 48s	289.0%	2.7 GB	34.2 GB	850.2 MB	1.5 MB
152	d3/de5805	59905907	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:59:16.057	8m 10s	7m 7s	264.7%	2.5 GB	33.2 GB	976.2 MB	1.3 MB
154	bc/a72341	59905909	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 03:59:30.850	8m 5s	7m 16s	260.9%	2.6 GB	33.3 GB	936.5 MB	1.3 MB
163	25/a1dfed	59905916	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:06:25.856	1m 15s	21s	312.3%	2.7 GB	33.2 GB	179.1 MB	1.1 MB
162	b0/8fad44	59905911	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:01:20.845	7m 10s	6m 11s	277.7%	3.1 GB	33.8 GB	851.5 MB	1.3 MB
161	ef/e90685	59905910	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:01:10.850	7m 35s	6m 28s	271.1%	2.7 GB	33.3 GB	887.2 MB	1.3 MB
160	ad/3a6abc	59905914	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:02:20.852	11m 20s	7m 21s	281.1%	2.6 GB	33.8 GB	853.6 MB	1.4 MB
159	a1/6d2b06	59905915	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:05:55.860	9m 15s	7m 49s	271.3%	2.6 GB	33.8 GB	865.6 MB	1.4 MB
164	dd/2e67ff	59905918	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:MERGE_HAPLOTYPECALLER (Sample1)	COMPLETED	0	2025-09-03 04:15:11.156	19.4s	10s	153.3%	905.1 MB	33.6 GB	102.9 MB	7.4 MB
165	c3/33e53a	59905919	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:CNNSCOREVARIANTS (Sample1)	COMPLETED	0	2025-09-03 04:15:31.166	4m 29s	3m 35s	179.3%	1.6 GB	14.6 GB	3 GB	70.9 MB
166	8c/989c46	59905921	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:VCF_VARIANT_FILTERING_GATK:FILTERVARIANTTRANCHES (Sample1)	COMPLETED	0	2025-09-03 04:20:01.716	9m 49s	9m 27s	100.3%	3.1 GB	33.6 GB	3.5 GB	8.3 MB
169	70/452e16	59905923	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:BCFTOOLS_STATS (Sample1)	COMPLETED	0	2025-09-03 04:29:50.960	39.7s	2s	36.0%	4.5 MB	49.2 MB	7.1 MB	144.3 KB
168	cf/f15aa3	59905924	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_SUMMARY (Sample1)	COMPLETED	0	2025-09-03 04:29:51.257	39.4s	1s	91.2%	2.4 MB	20.6 MB	7 MB	2.8 KB
167	9b/09688e	59905926	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_QUAL (Sample1)	COMPLETED	0	2025-09-03 04:29:51.849	38.8s	1s	89.7%	2.4 MB	20.6 MB	7 MB	301 KB
170	e1/134141	59905925	NFCORE_SAREK:SAREK:VCF_QC_BCFTOOLS_VCFTOOLS:VCFTOOLS_TSTV_COUNT (Sample1)	COMPLETED	0	2025-09-03 04:29:51.553	39.1s	1s	91.7%	2.4 MB	20.6 MB	7 MB	2.7 KB
171	56/ba3775	59905927	NFCORE_SAREK:SAREK:MULTIQC	COMPLETED	0	2025-09-03 04:30:31.412	2m 19s	1m 24s	54.7%	815.3 MB	10.3 GB	114 MB	72.5 MB
