task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
224	c5/96035f	59905256	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:37:56.633	5m 11s	3m 18s	108.5%	1.2 GB	5.8 GB	981.1 MB	1.2 MB
220	f8/80abe2	59905261	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:39:08.465	4m 9s	3m 25s	105.9%	1.5 GB	33.6 GB	1.2 GB	1.2 MB
223	91/fa70c7	59905257	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:38:17.766	5m 25s	2m 49s	109.5%	1.8 GB	33.6 GB	982.6 MB	1.2 MB
225	ba/ffe122	59905262	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:39:17.769	4m 45s	2m 9s	108.8%	1.6 GB	5.8 GB	975.2 MB	1.2 MB
229	66/202632	59905266	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:40:12.772	4m 35s	1m 54s	111.5%	1.7 GB	5.8 GB	973.8 MB	1.2 MB
233	c0/495c50	59905268	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:42:07.775	4m 10s	2m 22s	111.1%	1.6 GB	5.8 GB	1.1 GB	1.2 MB
231	cf/4662d7	59905271	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:42:42.771	3m 35s	2m 22s	111.1%	1.6 GB	5.8 GB	941.8 MB	1.2 MB
230	f4/107225	59905269	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:42:12.774	4m 10s	2m 29s	110.6%	1.6 GB	5.8 GB	984.3 MB	1.2 MB
234	35/9ab141	59905270	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:42:17.776	4m 15s	2m 40s	109.8%	1.5 GB	33.6 GB	837.6 MB	1.2 MB
228	8e/c39101	59905272	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:43:07.777	4m	2m 12s	110.5%	1.6 GB	33.6 GB	928.7 MB	1.2 MB
232	89/c7a57c	59905273	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:43:17.780	3m 50s	2m 15s	109.2%	1.4 GB	5.8 GB	786.8 MB	1.2 MB
240	28/8b16f5	59905278	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:44:47.855	2m 20s	11s	163.2%	1.2 GB	33.6 GB	177.2 MB	1.1 MB
241	e4/feba0b	59905284	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample3)	COMPLETED	0	2025-09-02 19:46:32.786	1m 35s	12s	125.4%	888.9 MB	33.6 GB	116.6 MB	1.2 MB
235	4d/f0d6d0	59905274	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:43:42.774	4m 35s	1m 24s	116.7%	1.8 GB	5.8 GB	652.2 MB	1.2 MB
216	b9/c4119e	59905250	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:GATK4_MARKDUPLICATES (Sample1)	COMPLETED	0	2025-09-02 19:36:22.759	12m	11m 31s	131.3%	16.2 GB	28.8 GB	19.3 GB	5.5 GB
238	99/50d185	59905275	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:44:02.778	4m 50s	1m 58s	111.5%	1.6 GB	5.8 GB	879 MB	1.2 MB
236	cf/2e9427	59905281	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:46:17.788	2m 35s	1m 58s	109.5%	1.6 GB	5.8 GB	831.4 MB	1.2 MB
237	ad/1b874e	59905283	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:46:22.789	3m 30s	1m 56s	110.4%	1.4 GB	33.6 GB	836.6 MB	1.2 MB
247	b2/854db9	59905289	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:17.792	1m 55s	1m 14s	112.1%	1.2 GB	5.8 GB	746.4 MB	108.2 MB
248	6a/1bd55a	59905286	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:08.995	2m 9s	1m 21s	113.0%	1.3 GB	33.6 GB	677.4 MB	108.8 MB
243	1e/00ce92	59905288	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:09.580	2m 23s	1m 34s	106.7%	1.4 GB	5.8 GB	1017.5 MB	128.3 MB
246	ad/b5a56b	59905290	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:22.794	2m 15s	1m 39s	109.8%	1.3 GB	5.8 GB	559.6 MB	155.4 MB
242	d1/81472c	59905287	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:09.287	2m 48s	1m 58s	105.1%	1.4 GB	5.8 GB	650.3 MB	157.1 MB
245	9a/8ce281	59905285	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:08.700	3m 4s	1m 15s	117.9%	1.5 GB	5.8 GB	636.9 MB	112.9 MB
249	13/1523fd	59905292	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:52.795	3m	58s	121.6%	1.4 GB	5.8 GB	689.1 MB	80.5 MB
253	e0/88346a	59905294	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:49:52.800	2m 5s	1m 1s	120.9%	1.3 GB	5.8 GB	779.9 MB	82.3 MB
250	e9/8bb797	59905296	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:50:17.794	1m 45s	1m 7s	118.7%	1.4 GB	5.8 GB	769.2 MB	101.1 MB
239	54/d0d011	59905282	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample2)	COMPLETED	0	2025-09-02 19:46:18.082	5m 44s	2m 4s	110.2%	1.2 GB	5.8 GB	832.3 MB	1.2 MB
254	73/f6e10c	59905295	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:50:12.793	2m 5s	1m 23s	114.6%	1.2 GB	5.8 GB	490.4 MB	131.2 MB
244	ad/9072ec	59905293	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:48:53.086	3m 24s	1m 22s	114.4%	1.3 GB	5.8 GB	526.5 MB	112.5 MB
251	a1/ed191a	59905300	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:50:57.797	1m 55s	55s	120.4%	1.7 GB	33.6 GB	860.9 MB	83.7 MB
262	97/aa737f	59905304	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:52:02.803	1m 5s	11s	146.6%	747.5 MB	33.6 GB	212 MB	3.8 MB
255	23/eac743	59905298	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:50:32.801	2m 40s	1m 17s	116.6%	1.7 GB	5.8 GB	1.1 GB	127.6 MB
260	54/8f416a	59905303	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:51:57.820	2m	1m	123.0%	1.3 GB	5.8 GB	766.3 MB	80.6 MB
261	59/2c7085	59905307	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:52:18.089	1m 39s	1m 1s	119.7%	1.4 GB	33.6 GB	674 MB	90.6 MB
259	b5/cf5855	59905306	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:52:17.798	1m 45s	1m 7s	118.1%	1.2 GB	5.8 GB	668.1 MB	94.2 MB
256	1c/95f8d5	59905301	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:51:12.799	2m 55s	1m 13s	116.0%	1.7 GB	5.8 GB	560.6 MB	119.9 MB
258	45/17e151	59905305	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:52:03.100	2m 9s	1m 14s	116.2%	1.2 GB	5.8 GB	642.8 MB	115.6 MB
252	4a/181d5c	59905302	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:51:52.799	2m 25s	1m 23s	117.9%	1.3 GB	5.8 GB	836.8 MB	104.6 MB
257	23/cf8ce4	59905299	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample3)	COMPLETED	0	2025-09-02 19:50:37.803	4m 15s	54s	120.6%	1.6 GB	5.8 GB	557.8 MB	85.7 MB
264	50/d284a4	59905312	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:MOSDEPTH (Sample1)	COMPLETED	0	2025-09-02 19:53:07.804	3m	1m 10s	141.2%	1.9 GB	2 GB	8.8 GB	36.9 MB
273	70/0dbeee	59905315	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:53:58.279	2m 44s	1m 47s	111.8%	1.5 GB	33.6 GB	932.3 MB	1.3 MB
271	f4/7ad1c1	59905316	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:54:02.811	2m 50s	1m 57s	111.2%	1.6 GB	33.6 GB	993.3 MB	1.3 MB
269	2d/777f97	59905314	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:53:57.985	3m 5s	2m 5s	110.1%	1.5 GB	5.8 GB	1007.4 MB	1.3 MB
263	05/05dc92	59905311	NFCORE_SAREK:SAREK:BAM_MARKDUPLICATES:CRAM_QC_MOSDEPTH_SAMTOOLS:SAMTOOLS_STATS (Sample1)	COMPLETED	0	2025-09-02 19:52:52.801	4m 35s	2m 29s	96.8%	276.1 MB	340.7 MB	7.8 GB	253.3 KB
270	25/0be586	59905317	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:54:07.808	3m 20s	2m 28s	109.0%	1.4 GB	5.8 GB	1007.9 MB	1.3 MB
268	4a/60092f	59905313	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:53:12.808	4m 40s	2m 55s	109.2%	1.4 GB	33.6 GB	1 GB	1.3 MB
272	d4/ebfe7b	59905318	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:54:12.808	4m 45s	2m	110.1%	1.3 GB	5.8 GB	951.8 MB	1.3 MB
274	cc/47eae0	59905323	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:56:52.812	2m 45s	1m 40s	113.2%	1.5 GB	5.8 GB	935.4 MB	1.3 MB
277	c6/22ec18	59905321	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:56:07.810	3m 35s	1m 46s	111.9%	1.6 GB	5.8 GB	957.5 MB	1.3 MB
275	7b/3e4a38	59905322	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:56:42.814	3m	1m 43s	111.8%	1.6 GB	5.8 GB	991.5 MB	1.3 MB
266	7f/86aa27	59905320	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:54:52.809	5m 35s	3m 31s	107.6%	1.4 GB	5.8 GB	1.2 GB	1.3 MB
267	17/14e774	59905319	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:54:17.810	6m 15s	3m 36s	107.5%	1.6 GB	33.6 GB	1.3 GB	1.3 MB
281	8c/abf4b7	59905325	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:57:27.813	3m 25s	51s	123.9%	1.5 GB	5.8 GB	640.1 MB	1.3 MB
276	7c/400860	59905324	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:57:02.870	3m 55s	2m	112.1%	1.6 GB	5.8 GB	1005.4 MB	1.3 MB
279	27/02ed60	59905326	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:57:28.106	4m 29s	1m 57s	111.8%	1.7 GB	33.6 GB	1.1 GB	1.3 MB
278	a0/1ed47a	59905328	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:58:57.821	3m	1m 57s	111.3%	1.6 GB	5.8 GB	806.8 MB	1.3 MB
280	99/ece1aa	59905327	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:57:52.813	4m 10s	2m 1s	110.4%	1.5 GB	5.8 GB	863.5 MB	1.3 MB
287	60/b844ea	59905335	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample2)	COMPLETED	0	2025-09-02 20:00:52.825	1m 15s	10s	148.7%	890 MB	33.6 GB	116.6 MB	1.2 MB
285	33/0ebeb1	59905330	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:59:42.828	3m 10s	1m 53s	112.2%	1.4 GB	33.6 GB	848.6 MB	1.3 MB
283	b7/548023	59905331	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:59:43.120	3m 9s	1m 54s	111.7%	1.5 GB	5.8 GB	858.2 MB	1.3 MB
282	b6/12c5ae	59905329	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 19:59:37.823	3m 45s	2m 25s	110.6%	1.5 GB	33.6 GB	858.4 MB	1.3 MB
284	4a/8a44d9	59905334	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 20:00:33.209	3m 9s	1m 45s	110.5%	1.3 GB	5.8 GB	896.6 MB	1.3 MB
286	12/ea30ef	59905332	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_BASERECALIBRATOR (Sample1)	COMPLETED	0	2025-09-02 20:00:27.827	3m 50s	17s	164.9%	1.3 GB	5.8 GB	195 MB	1.3 MB
295	eb/a89284	59905338	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:09.409	2m 18s	1m 24s	113.9%	1.4 GB	5.8 GB	683.9 MB	120.1 MB
293	8a/f108f1	59905337	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:09.116	2m 23s	1m 34s	113.8%	1.8 GB	5.8 GB	569.9 MB	172.2 MB
290	41/548f0f	59905340	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:09.996	2m 23s	1m 36s	114.4%	1.6 GB	5.8 GB	1022.9 MB	136.7 MB
289	a3/a986ca	59905339	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:09.704	2m 48s	1m 55s	108.2%	1.7 GB	5.8 GB	662.4 MB	177.2 MB
288	51/68ead5	59905336	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:MERGE_CRAM (Sample3)	COMPLETED	0	2025-09-02 20:00:57.828	4m 15s	3m 8s	158.0%	1018 MB	1.1 GB	8.1 GB	1.9 GB
294	06/ef2de2	59905341	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:52.829	2m 35s	1m 28s	116.2%	1.2 GB	5.8 GB	752.1 MB	116.9 MB
292	95/e90da1	59905342	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:02:53.123	2m 39s	1m 33s	113.7%	1.2 GB	5.8 GB	643.9 MB	123.9 MB
304	02/36cdb6	59905349	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:04:17.838	1m 40s	55s	120.7%	1.2 GB	33.6 GB	560.4 MB	89 MB
296	c2/8b1847	59905346	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:03:22.835	2m 40s	1m 3s	121.1%	1.3 GB	5.8 GB	691.9 MB	84.8 MB
291	0f/f21086	59905348	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:03:42.836	2m 40s	1m 24s	113.9%	1.3 GB	5.8 GB	530.3 MB	118.4 MB
299	90/1cc813	59905352	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:04:32.837	3m	1m 31s	115.2%	1.3 GB	33.6 GB	842.7 MB	113.6 MB
301	58/528aca	59905353	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:04:33.129	3m 4s	1m 37s	112.6%	1.2 GB	5.8 GB	500.5 MB	147.2 MB
302	c0/72ff5b	59905354	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:04:57.839	2m 45s	1m 42s	112.3%	1.5 GB	5.8 GB	1.1 GB	142.1 MB
303	0f/5605d5	59905355	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:05:12.837	2m 30s	1m 39s	112.3%	1.2 GB	5.8 GB	568.7 MB	132.9 MB
300	39/118d3e	59905358	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:05:32.838	2m 35s	1m 7s	120.8%	1.3 GB	33.6 GB	784.2 MB	89.2 MB
298	84/7414fc	59905357	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:05:27.842	2m 45s	1m 13s	118.3%	1.6 GB	5.8 GB	865 MB	90.1 MB
297	1f/aa3dd7	59905350	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:04:27.836	3m 50s	1m 18s	114.3%	1.6 GB	5.8 GB	771.6 MB	104.5 MB
307	43/173470	59905360	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:06:02.839	2m 55s	58s	122.4%	1.2 GB	5.8 GB	769.7 MB	85.3 MB
308	b2/98de76	59905361	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:06:22.841	2m 40s	1m 3s	119.4%	1.2 GB	5.8 GB	679.6 MB	98.4 MB
311	36/ade573	59905366	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:CRAM_MERGE_INDEX_SAMTOOLS:INDEX_CRAM (Sample3)	COMPLETED	0	2025-09-02 20:07:43.140	1m 19s	4s	64.8%	8.7 MB	20.1 MB	1.9 GB	87.5 KB
306	02/dd1522	59905363	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:07:32.844	1m 35s	1m 7s	119.7%	1.3 GB	5.8 GB	674 MB	103.7 MB
310	79/b64127	59905365	NFCORE_SAREK:SAREK:BAM_BASERECALIBRATOR:GATK4_GATHERBQSRREPORTS (Sample1)	COMPLETED	0	2025-09-02 20:07:42.846	1m 30s	11s	153.1%	895.9 MB	5.8 GB	119.8 MB	1.3 MB
305	8a/afa498	59905359	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:05:57.839	3m 25s	1m 23s	116.2%	1.5 GB	5.8 GB	649.2 MB	125.4 MB
309	5a/8ae1fe	59905364	NFCORE_SAREK:SAREK:BAM_APPLYBQSR:GATK4_APPLYBQSR (Sample2)	COMPLETED	0	2025-09-02 20:07:37.844	2m 30s	8s	159.2%	828 MB	33.6 GB	211.1 MB	2.7 MB
312	64/02884a	59905368	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:MOSDEPTH (Sample3)	COMPLETED	0	2025-09-02 20:09:04.079	1m 58s	1m 2s	126.7%	1.9 GB	2 GB	4.9 GB	38.2 MB
314	ed/bdf7fa	59905367	NFCORE_SAREK:SAREK:CRAM_SAMPLEQC:CRAM_QC_RECAL:SAMTOOLS_STATS (Sample3)	COMPLETED	0	2025-09-02 20:09:03.783	3m 19s	2m 21s	98.1%	280.9 MB	341.4 MB	7.8 GB	252.9 KB
321	b9/388153	59905371	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:06.117	14m 41s	9m 46s	274.5%	2.4 GB	33.6 GB	998.7 MB	1.5 MB
322	2a/3a5f74	59905369	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:05.525	15m 37s	10m 40s	281.9%	2.7 GB	33.2 GB	963.6 MB	1.5 MB
318	46/bbaa30	59905370	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:05.823	17m 32s	12m 36s	266.4%	2.6 GB	34.2 GB	1 GB	1.5 MB
317	27/21ecec	59905372	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:06.411	18m 41s	13m 41s	273.0%	2.7 GB	33.2 GB	1.3 GB	1.6 MB
320	18/eea0e1	59905373	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:07.915	21m 20s	12m 24s	272.1%	2.6 GB	33.3 GB	1007.2 MB	1.6 MB
323	42/8b513b	59905374	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:12.878	21m 45s	9m 55s	256.5%	2.6 GB	33.2 GB	927.4 MB	1.4 MB
327	69/b0e95d	59905377	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:11:02.859	25m 5s	9m	268.6%	2.6 GB	34.2 GB	961 MB	1.4 MB
319	5f/405521	59905376	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:10:07.855	26m 35s	11m 39s	278.0%	2.8 GB	33.2 GB	1009.3 MB	1.5 MB
326	8d/19f7fe	59905378	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:12:22.862	25m 40s	9m 54s	276.3%	3 GB	33.2 GB	1007.1 MB	1.4 MB
316	58/a1c197	59905375	NFCORE_SAREK:SAREK:BAM_VARIANT_CALLING_GERMLINE_ALL:BAM_VARIANT_CALLING_HAPLOTYPECALLER:GATK4_HAPLOTYPECALLER (Sample3)	COMPLETED	0	2025-09-02 20:09:22.856	29m 40s	14m 59s	262.9%	2.6 GB	33.6 GB	1.2 GB	1.6 MB
